Data      920230555 10  5 c   b     b     -         4045  210  300 
Data      920230627  9  4 f   -     -     -         4135    0    0 
Data      920230665 10  3 r   b     b     -         4135  615  870 
Data      920230696 10  2 Bk  kc    kc    b         4390 1115 2340 5s Kh
Data      920230749 10  1 BQ  -     -     -         5615    5    0 
Data      920232045  9  2 Bc  b     k     bf        5610 1260    0 
Data      920232112  9  1 Bcrc bA    -     -         4350 4350  375 9s 8h
Data      920232190 10  9 rcA -     -     -          375  375    0 7s 7d
