Data      810587067  2  1 Br  -     -     -         2545   40   60 
Data      810587079  2  2 Br  -     -     -         2565   40   60 
Data      810587094  2  1 Bc  bc    kc    k         2585  100  200 Ts As
Data      810587120  2  2 Bc  c     c     b         2685  140  280 As 5c
Data      810587139  3  1 Bcf -     -     -         2825   20    0 
Data      810587152  3  3 f   -     -     -         2805    0    0 
Data      810587169  3  2 B   -     -     -         2805   20   30 
Data      810587181  3  1 Bc  kf    -     -         2815   20    0 
Data      810587199  3  3 r   b     -     -         2795   60  140 
Data      810587221  3  2 Bk  kc    k     b         2875   80  130 
Data      810587251  3  1 Bcf -     -     -         2925   20    0 
Data      810587270  3  3 c   f     -     -         2905   20    0 
Data      810587328  3  2 Bf  -     -     -         2885   20    0 
Data      810587349  3  1 Bf  -     -     -         2865   10    0 
Data      810587352  3  3 c   r     k     k         2855   60    0 9d 9s
Data      810587388  3  2 Bf  -     -     -         2795   20    0 
Data      810587421  3  1 Bcc kf    -     -         2775   40    0 
Data      810587465  3  3 r   b     -     -         2735   60  110 
Data      810587481  3  2 Bc  b     -     -         2785   60  100 
Data      810587500  3  1 Bf  -     -     -         2825   10    0 
Data      810587521  3  3 rc  k     f     -         2815   60    0 
Data      810587541  3  2 Bf  -     -     -         2755   20    0 
Data      810587567  3  1 Bf  -     -     -         2735   10    0 
Data      810587571  3  3 rc  r     b     -         2725  140  260 
Data      810587598  4  3 r   k     kf    -         2845   40    0 
Data      810587631  4  2 Bc  k     kf    -         2805   40    0 
Data      810587660  4  1 Bc  br    kc    b         2765  180  460 Jh 9h
Data      810587723  5  4 c   f     -     -         3045   20    0 
Data      810587764  5  3 f   -     -     -         3025    0    0 
Data      810587793  5  2 Bk  f     -     -         3025   20    0 
Data      810587839  5  1 Bf  -     -     -         3005   10    0 
Data      810587888  5  5 rc  c     c     k         2995  120    0 Ac 4d
Data      810587931  5  4 f   -     -     -         2875    0    0 
Data      810588061  4  2 Bf  -     -     -         2875   20    0 
Data      810588070  4  1 Bcc kc    kc    kc        2855  160    0 Ac Tc
Data      810588112  4  4 f   -     -     -         2695    0    0 
Data      810588140  4  3 cr  b     b     -         2695  120  360 
Data      810588210  5  3 f   -     -     -         2935    0    0 
Data      810588265  5  2 Bc  kc    kf    -         2935   60    0 
Data      810588307  4  1 Bc  b     -     -         2875   40   80 
Data      810588334  4  4 f   -     -     -         2915    0    0 
Data      810588360  4  3 r   c     k     f         2915   60    0 
Data      810588402  4  2 Br  r     k     b         2855  120  240 
Data      810588452  5  1 Bf  -     -     -         2975   10    0 
Data      810588487  5  5 r   -     -     -         2965   40   70 
Data      810588525  4  3 f   -     -     -         2995    0    0 
Data      810588559  4  2 Bf  -     -     -         2995   20    0 
Data      810588574  4  1 Bf  -     -     -         2975   10    0 
Data      810588596  4  4 f   -     -     -         2965    0    0 
Data      810588634  4  3 f   -     -     -         2965    0    0 
Data      810588713  4  2 Bf  -     -     -         2965   20    0 
Data      810588728  4  1 Bcc k     kf    -         2945   40    0 
Data      810588765  4  4 f   -     -     -         2905    0    0 
Data      810588787  4  3 f   -     -     -         2905    0    0 
Data      810588835  4  2 Bc  kc    kf    -         2905   60    0 
Data      810588903  4  1 Bf  -     -     -         2845   10    0 
Data      810588959  4  4 f   -     -     -         2835    0    0 
Data      810588979  4  3 r   -     -     -         2835   40   70 
Data      810588996  4  2 Bk  k     f     -         2865   20    0 
Data      810589036  4  1 Bc  kc    k     kf        2845   60    0 
Data      810589098  4  4 f   -     -     -         2785    0    0 
Data      810589117  3  2 Br  k     r     b         2785  180  360 Qh Kd
Data      810589144  3  1 Bc  kc    kc    k         2965  100  220 9c As
Data      810589172  3  3 r   -     -     -         3085   40   70 
Data      810589179  3  2 Bk  r     c     c         3115  140    0 As 5s
Data      810589212  3  1 Bc  kf    -     -         2975   40    0 
Data      810589232  3  3 r   -     -     -         2935   40   70 
Data      810589238  3  2 Bc  c     r     f         2965  140    0 
Data      810589261  3  1 Bc  b     kf    -         2825   40    0 
Data      810589277  3  3 r   -     -     -         2785   40   70 
Data      810589293  3  2 Bf  -     -     -         2815   20    0 
Data      810589299  3  1 Bc  k     b     b         2795  100    0 Td 7d
Data      810589322  3  3 r   b     k     f         2695   60    0 
Data      810589347  3  2 Bc  f     -     -         2635   40    0 
Data      810589357  3  1 Bf  -     -     -         2595   10    0 
Data      810589359  3  3 f   -     -     -         2585    0    0 
Data      810589371  3  2 Bf  -     -     -         2585   20    0 
Data      810589383  3  1 Bf  -     -     -         2565   10    0 
Data      810589386  3  3 r   b     b     k         2555  100    0 Td 9c
Data      810589413  3  2 Bk  f     -     -         2455   20    0 
Data      810589428  3  1 Bc  kc    kc    k         2435  100  220 7s 7h
Data      810589484  2  2 r   c     r     -         2555  140  240 
Data      810589502  2  2 B   -     -     -         2655   20   30 
Data      810589505  2  1 Bf  -     -     -         2665   10    0 
Data      810589509  2  2 Bk  c     c     r         2655  160  280 
Data      810589534  2  1 Bcc kr    bc    kc        2775  200    0 9d 7d
Data      810589561  2  2 Bc  c     r     b         2575  180  320 
Data      810589580  2  1 Bc  k     krc   k         2715  140  280 Kh Jh
Data      810589605  3  3 f   -     -     -         2855    0    0 
Data      810589642  3  2 Bf  -     -     -         2855   20    0 
Data      810589654  3  1 Bcr br    b     -         2835  160  280 
Data      810589683  3  3 f   -     -     -         2955    0    0 
Data      810589698  3  2 Br  kc    kr    b         2955  200  460 As Kd
Data      810589724  3  1 Bf  -     -     -         3215   10    0 
Data      810589732  3  3 f   -     -     -         3205    0    0 
Data      810589735  3  2 Bf  -     -     -         3205   20    0 
Data      810589740  3  1 Bf  -     -     -         3185   10    0 
Data      810589763  3  3 r   -     -     -         3175   40   70 
Data      810589774  3  2 B   -     -     -         3205   20   30 
Data      810589776  3  1 Bcc kc    kc    k         3215  100    0 4h 4d
Data      810589801  3  3 f   -     -     -         3115    0    0 
Data      810589825  3  2 Bk  f     -     -         3115   20    0 
Data      810589846  3  1 Bc  k     kf    -         3095   20    0 
Data      810589877  3  3 rc  f     -     -         3075   60    0 
Data      810589899  3  2 Bf  -     -     -         3015   20    0 
